STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
51644099999,KUQA,27/08/1956,07/04/2020,null,CH,41.7166666,82.95,1100
51638099999,KUQA SOUTHWEST,29/03/1962,12/07/1962,null,CH,41.3,81.683,985
36546099999,KURCUM,23/01/1959,28/03/1998,null,KZ,48.55,83.683,427
38229099999,KURDAJ,04/01/1959,07/04/2020,null,KZ,43.3,74.983,1145
35287099999,KURGALDZINSKI,12/04/1961,28/02/1980,null,KZ,50.5,70.05,330
28661099999,KURGAN,01/01/1933,07/04/2020,null,RS,55.4666666,65.4,74
27574099999,KURMYS,31/01/1959,20/02/1963,null,RS,55.833,46.067,82
28659099999,KURTAMYS,05/09/1974,15/11/1991,null,RS,54.9166666,64.4333333,158
36829099999,KURTY RIVER,02/01/1959,26/05/1985,null,KZ,44.317,76.7,432
28900099999,KURUMOCH,06/09/1949,07/04/2020,null,RS,53.504858,50.164336,145.38
28624099999,KUSHNARENKOVO,02/02/1990,01/01/1993,null,RS,55.1,55.35,162
35053099999,KUSMURUN,13/01/1959,31/03/1998,null,KZ,52.467,64.667,110
37395099999,KUTAISI,08/01/1937,07/04/2020,null,GG,42.2666666,42.6333333,114
35126099999,KUVANDYK,21/08/1974,27/10/1979,null,RS,51.483,57.467,225
51346099999,KUYTUN,27/08/1956,15/07/1996,null,CH,44.433,84.967,442
29849099999,KUZEDEEVO,09/07/1955,30/04/1994,null,RS,53.3333333,87.1666666,293
28339099999,KUZINO-IN-SVERDLOV,29/08/1974,20/05/1988,null,RS,57.017,59.433,333
27973099999,KUZNECK,14/01/1959,18/11/1979,null,RS,53.1,46.6,270
37563099999,KVARELI,01/01/1973,27/12/2003,null,GG,41.9666666,45.8333333,449
29405099999,KYSTOVKA,01/01/1948,07/04/2020,null,RS,56.6,76.5666666,116
38301099999,KYZYLKUM,01/01/1959,07/04/2020,null,KZ,42.8,67.417,185
28886099999,KZIL-TUS SOVKHOZ,08/03/1973,23/02/1998,null,KZ,53.633,72.367,138
38061099999,KZYL-ORCA,04/01/1948,31/08/1960,null,KZ,44.85,65.5,131.1
38062099999,KZYL-ORDA,01/01/1933,07/04/2020,null,KZ,44.70631,65.59071,132
35683099999,KZYL-TAU,02/02/1958,02/10/1998,null,KZ,47.85,72.083,810
35576099999,KZYLZHAR,04/02/1957,07/04/2020,null,KZ,48.3,69.65,361.1
34984099999,LAGAN',31/07/2012,31/03/2020,null,RS,45.4,47.35,-24
37572099999,LAGODEHI,02/01/1959,28/09/1991,null,GG,41.8166666,46.3,435
27693099999,LAISEVO,12/04/1975,18/11/1979,null,RS,55.433,49.533,61
37286099999,LEBARDE,02/01/1959,14/09/1991,null,GG,42.733,42.483,1610
36015099999,LEBJAZJE,15/10/1974,07/04/2020,null,KZ,51.483,77.767,144
28662099999,LEBJAZJE,24/12/1961,19/11/1991,null,RS,55.267,66.5,135
37429099999,LENINGORI,08/01/1973,30/05/1998,null,GG,42.117,44.483,760
36208099999,LENINOGORSK,11/01/1959,07/04/2020,null,KZ,50.3333333,83.55,811
37295099999,LENTEKHI,21/03/1987,28/09/1991,null,GG,42.7833333,42.7333333,731
36796099999,LEPSINSK,14/04/1979,07/04/2020,null,KZ,45.883,80.917,1189
34887099999,LIMAN,31/07/2012,31/03/2020,null,RS,45.8,47.2166666,-18
29701099999,LJUBIMOVKA,08/07/1961,31/12/1994,null,RS,54.667,75.1,111
35325099999,LLINKA,05/05/1962,07/04/2020,null,KZ,49.933,56.4,188
35312099999,LUBENKA,05/09/1959,03/09/1960,null,KZ,50.45,54.117,136
27665099999,LUKOJANOV,02/08/1949,07/04/2020,null,RS,55.0333333,44.5,219
51642099999,LUNTAI/BUGUR,28/03/1962,13/05/1997,null,CH,41.783,84.167,883
28234099999,LYS'VA,21/08/1974,12/01/1992,null,RS,58.1166666,57.7833333,226
28838099999,MAGNITOGORSK,02/01/1936,07/04/2020,null,RS,53.35,59.0833333,384
23221599999,MAGNITOGORSK,10/05/2009,07/04/2020,null,RS,53.393131,58.755661,435.86
37472099999,MAHACHKALA,06/01/1933,07/04/2020,null,RS,43,47.5,-18.61
35605099999,MAHAMBET,01/12/1975,30/03/1998,null,KZ,47.667,51.583,-15
36052099999,MAJMA,11/01/1958,31/12/1994,null,RS,52.017,85.9,331
29209099999,MAJSK,17/01/1948,07/04/2020,null,RS,57.8,77.2166666,99
35615099999,MAKAT,01/07/2014,07/04/2020,null,KZ,47.6333333,53.3166666,-22
28666099999,MAKUSINO,16/02/1953,07/04/2020,null,RS,55.25,67.3,140
36894099999,MALIBAY,03/01/1959,07/04/2020,null,KZ,43.483,78.4,870
29433099999,MALOBRAGINO,03/07/1955,29/11/1955,null,RS,56.867,84.367,81
34662099999,MALYE DERBETY,03/03/1960,31/03/2020,null,RS,47.9333333,44.7,9
38220099999,MANAS,01/01/1995,24/02/2014,null,KG,43.067,74.483,637
38353199999,MANAS,13/07/2004,07/04/2020,null,KG,43.061306,74.477556,627.27
38220099999,MANAS,01/01/1995,24/02/2014,null,KG,43.067,74.483,637
37535099999,MANGLISI,02/01/1959,28/09/1991,null,GG,41.7,44.3833333,1195
29551099999,MARIINSK,25/02/1953,07/04/2020,null,RS,56.1833333,87.6833333,144
35225099999,MARTUK,08/03/1953,31/12/1981,null,KZ,50.75,56.533,178
37808099999,MARTUNI,01/01/1959,17/09/1991,null,AM,40.1333333,45.2833333,1943
28863099999,MARYEVKA,04/03/1960,07/04/2020,null,KZ,53.767,67.383,137
29736099999,MASLJANINO,05/01/1948,07/04/2020,null,RS,54.3333333,84.2166666,198
37815099999,MASRIK,01/01/1959,25/09/1991,null,AM,40.2,45.75,1940
36773099999,MATAI,04/01/1959,07/04/2020,null,KZ,45.900278,78.711111,409.6
36773099999,MATAI,04/01/1959,07/04/2020,null,KZ,45.900278,78.711111,409.6
28647099999,MEDVEDEVSKAJA,12/03/1962,10/01/1993,null,RS,54.967,60.767,305
28925099999,MELEUZ,05/01/1959,28/06/2005,null,RS,52.9166666,55.9166666,180
28517099999,MENZELINSK,25/01/2012,26/03/2020,null,RS,55.7166666,53.0666666,112
38351199999,MERKE,11/09/2018,07/04/2020,null,KZ,42.9,73.2,701.95
38351199999,MERKE,11/09/2018,07/04/2020,null,KZ,42.9,73.2,701.95
37549199999,MESTIA,05/09/2012,07/04/2020,null,GG,43.0685,42.7542,2700
29854099999,MEZDURECENSK,03/02/1961,07/12/1990,null,RS,53.683,88.05,242
29802099999,MIKHAILOVKA,04/01/1959,07/04/2020,null,KZ,53.8166666,76.5333333,114
37054099999,MINERALNYYE VODY,03/01/1955,07/04/2020,null,RS,44.225072,43.081889,321.25
37744099999,MINGACHEVIR,01/01/1959,26/09/1991,null,AJ,40.7666666,47.05,94
35791099999,MOINTY,20/01/1937,14/04/1992,null,KZ,47.2,73.35,581
35793099999,MOIYNTY,01/07/2014,07/04/2020,null,KZ,47.2166666,73.35,582
28566099999,MOKROUSOVO,18/01/1955,16/11/1991,null,RS,55.817,66.783,115
35749099999,MONSYR,01/01/1959,13/07/1990,null,KZ,46.717,62.5,80
27498099999,MORKI,04/04/1959,29/11/1963,null,RS,56.467,49,130
29632099999,MOSKOVO,07/07/1955,01/01/1958,null,RS,55.3,83.6,215
37145099999,MOZDOK,19/12/1948,26/09/2001,null,RS,43.7333333,44.6666666,136
28409099999,MOZGA,11/01/1959,29/11/1963,null,RS,56.4333333,52.2,169
37409099999,MTA-SABUETI,01/01/1959,07/04/2020,null,GG,42.0333333,43.4833333,1245
34049099999,MUCHKAPSKIY SW,04/12/1960,04/12/1960,null,RS,51.85,42.467,108
35532099999,MUGODZARSKAJA,03/07/1957,07/04/2020,null,KZ,48.6333333,58.5,398
37541099999,MUHRANI,01/01/1959,07/04/2020,null,GG,41.9333333,44.5833333,551
36237099999,MUL'TA,01/01/1989,02/08/1989,null,RS,50.166667,85.95,957
29407099999,MUROMCEVO,29/11/1963,14/02/1988,null,RS,56.383,75.25,87
28611099999,MUSLJUMOVO,29/11/1963,18/11/1979,null,RS,55.3166666,53.2,80
28612099999,MUSLJUMOVO,25/01/2012,26/03/2020,null,RS,55.3166666,53.1833333,79
37212099999,NALCHIK,12/06/1948,07/04/2020,null,RS,43.512856,43.636583,445.31
27853099999,NAROVCAT,01/01/1959,27/10/1979,null,RS,53.8666666,43.6833333,148
34976099999,NARYN-HUDUK,12/01/1959,23/07/1988,null,RS,45.433,46.55,-18
36953099999,NARYNKOL,27/01/1958,07/04/2020,null,KZ,42.733,80.133,1807
35156099999,NAURZUMSKIY,13/01/1973,18/01/1981,null,KZ,51.4,64.633,130
36761099999,NAYMAN-SUYEK,02/01/1959,21/10/1982,null,KZ,45.7,77.267,368
29561099999,NAZAROVO,28/03/2012,07/04/2020,null,RS,56.0333333,90.3166666,255.93
37218099999,NAZRAN',26/09/2012,21/03/2020,null,RS,43.15,44.85,664.77
28588099999,NAZYVOEVSK,16/02/1953,21/04/2018,null,RS,55.5666666,71.3666666,126
29752099999,NENASTNAYA,03/04/1953,07/04/2020,null,RS,54.75,88.8166666,1183
29858099999,NEOZIDANNIJ PRIISK,17/03/1953,31/12/1994,null,RS,53.283,89.167,527
28344099999,NEVJANSK,05/09/1974,16/01/1993,null,RS,57.533,60.217,277
28362099999,NIZHNAYA TRADVA,01/07/1961,28/05/1962,null,RS,57.667,66.167,
37316099999,NIZHNIY-ZARAMAG,01/01/1959,23/09/1991,null,RS,42.7,43.967,1730
34555099999,NIZHNY-CHIR,03/01/1959,31/03/2020,null,RS,48.3333333,43.1166666,68
28423099999,NIZHNYAYA IRGA,04/09/1974,22/05/1988,null,RS,56.867,57.433,229
28240099999,NIZHNYJ TAGIL,13/09/1947,07/04/2020,null,RS,57.8833333,60.0666666,260
44210099999,NOGOONNUUR,23/08/2007,07/04/2020,null,MG,49.6,90.35,1480
34499099999,NOVAJA KAZANKA,01/01/1959,19/09/1988,null,KZ,48.967,49.617,-2
36027099999,NOVO-NIKOLAYEVKA,23/07/1961,22/01/1963,null,KZ,51.017,79.283,249
35321099999,NOVOALEKSJEVKA,12/01/1959,31/03/1998,null,KZ,50.133,55.7,142
34254099999,NOVOANNENSKIJ,14/04/1962,31/03/2020,null,RS,50.5333333,42.6833333,98
27894099999,NOVODEVIC'E,25/01/2012,07/04/2020,null,RS,53.6,48.8333333,143
29846099999,NOVOKUZNETSK,02/07/1955,15/06/2017,null,RU,53.81194,86.87835,312
36026099999,NOVONIKALAEVKA,01/07/2014,07/04/2020,null,KZ,51.0666666,79.4166666,258
35331099999,NOVOROSSIYSKIY,04/08/1959,14/04/1975,null,KZ,50.233,58,
35015099999,NOVOSERGIEVKA,05/09/1974,27/10/1979,null,RS,52.0833333,53.6333333,139
29638099999,NOVOSIBIRSK (OGOURTSOVO),03/08/2004,07/04/2020,null,RS,54.9,82.95,133
34289099999,NOVOUZENSK,21/08/1974,27/10/1979,null,RS,50.483,48.133,32
27491099999,NOVYJ TOR'JAL,01/03/2012,07/04/2020,null,RS,57,48.7333333,143
34691099999,NOVYJ USHTOGAN,04/01/1959,07/04/2020,null,KZ,47.9,48.8,-10
28319099999,NOZOVKA,12/01/1948,07/04/2020,null,RS,57.0833333,54.75,131
28533099999,NTAZEPETROVSK,02/02/1948,15/11/1991,null,RS,56.05,59.5833333,320
38264099999,NUKUS,26/12/1960,07/04/2020,null,UZ,42.45,59.6166666,77
38403199999,NUKUS / KARAKALPAKSTAN,13/07/2004,07/04/2020,null,UZ,42.4833333,59.6333333,77
35449099999,NURA,01/01/1959,07/04/2020,null,KZ,48.833,62.1,82
28797099999,ODESSKOE,01/02/1948,07/04/2020,null,RS,54.2,72.9666666,125
37627099999,ODZUN,03/05/1975,06/08/1977,null,AM,41.05,44.6333333,1110
36487099999,OGIZTAU,02/01/1959,11/05/1997,null,KZ,48.267,77.317,699
28321099999,OHANSK,31/01/1948,07/04/2020,null,RS,57.7166666,55.3833333,163
34163099999,OKTJABR'SKIJ GORODOK,26/02/2007,07/04/2020,null,RS,51.6333333,45.45,201
28754099999,OKTJABRSKI,04/01/1959,18/11/1991,null,RS,54.4,62.733,168
28429099999,OKTJABRSKI,27/04/1975,19/11/1991,null,RS,56.5166667,57.2,229
35021099999,OKTYABRSKOYE,12/07/1962,18/11/1979,null,RS,52.35,55.467,135
38339099999,OLGAING,22/03/1973,10/03/1998,null,UZ,42.1666666,70.8833333,2151
28698099999,OMSK,09/03/1933,07/04/2020,null,RS,54.967042,73.310514,94.79
36231099999,ONGUDAJ,26/01/1958,06/04/1997,null,RS,50.75,86.1333333,833
37309099999,ONI,02/01/1959,28/04/1991,null,GG,42.5833333,43.45,789
35816099999,OPORNY,01/01/1981,07/04/2020,null,KZ,46.233,54.483,-16
29726099999,ORDYNSKOE,02/01/1948,07/04/2020,null,RS,54.3666666,81.8833333,132
35121099999,ORENBURG,01/01/1933,07/04/2020,null,RS,51.795786,55.456744,117.95
37390099999,ORPIRI,02/01/1959,28/09/1991,null,GG,42.333,42.817,175
35138099999,ORSK,21/08/1974,07/04/2020,null,RS,51.0666666,58.6,285
37865099999,ORSK,03/08/2004,07/04/2020,null,RS,51.072506,58.595586,277.06
28324099999,OSA,01/01/1969,16/01/1993,null,RS,57.283,55.433,98
36864099999,OTAR,16/03/1953,07/04/2020,null,KZ,43.5333333,75.25,743
34473099999,OZHANYBEK,26/01/1959,22/11/1962,null,KZ,49.433,46.85,
34199099999,OZINKI,09/04/1962,07/04/2020,null,RS,51.2,49.7333333,104
51232099999,PA-ERH-LU-K'O MTN,06/02/1962,13/05/1997,null,CH,45.95,82.567,1067
27858099999,PACELMA,01/01/1959,07/04/2020,null,RS,53.3333333,43.3166666,261
34373099999,PALLASOVKA,26/09/1961,31/03/2020,null,RS,50.05,46.8833333,37
51352099999,PAO-TAI EAST,28/08/1956,28/06/1957,null,CH,44.817,85.6,335
37432099999,PASANAURI,02/01/1936,09/01/2017,null,GG,42.35,44.7,1070
51477099999,PAU-YANG-HU,30/03/1962,13/05/1997,null,CH,43.2,88.467,1037
36003099999,PAVLODAR,01/01/1933,07/04/2020,null,KZ,52.195,77.073889,124.96
28798099999,PAVLOGRADKA,01/01/1986,31/12/1994,null,RS,54.2,73.55,125
27555099999,PAVLOVO,27/03/1959,31/12/1960,null,RS,55.967,43.083,100
29622099999,PENKI-IN-NOVOSIBIR,03/07/1955,21/07/1961,null,RS,55.483,81.6,146
27962099999,PENZA,27/08/1949,07/04/2020,null,RS,53.1333333,45.0166667,174
35007099999,PERELJUB,28/04/1975,07/04/2020,null,RS,51.8666666,50.3333333,71
28224099999,PERM',14/07/2004,07/04/2020,null,RS,58,56.3333333,170.94
28679099999,PETROPAVLOVSK,02/01/1933,31/01/2011,null,KZ,54.833,69.15,136
28676099999,PETROPAVLOVSK,02/01/1933,07/04/2020,null,KZ,54.77546,69.18613,140
34063099999,PETROVSK,13/11/1962,15/10/1979,null,RS,52.2833333,45.4,199
28674099999,PETUHOVO,06/04/1962,15/11/1991,null,RS,55.1,67.967,136
29534099999,PIHTOVKA,01/01/1948,23/10/1991,null,RS,55.983,82.7,127
37050099999,PJATIGORSK,05/01/1933,06/12/1960,null,RS,44.05,43.0333333,538
27762099999,POCHINKI,02/12/1960,30/07/1961,null,RS,54.7,44.867,137
36905099999,PODGORNOJE,01/01/1959,07/04/2020,null,KZ,43.317,79.483,1273
28668099999,POLOVINNOE,29/08/1974,19/11/1991,null,RS,54.7666666,66,152
28752099999,POLOVINNOJE,14/09/1974,19/11/1991,null,RS,54.7,63.833,217
28786099999,POLTAVKA,16/02/1953,07/04/2020,null,RS,54.3666666,71.75,125
27675099999,PORETSKOE,28/01/2009,07/04/2020,null,RS,55.1833333,46.3333333,136
29735099999,POSEVNAJA,23/02/1953,07/12/1990,null,RS,54.3,83.3138889,293
28764099999,PRESNOGORKOVKA,28/01/1959,07/04/2020,null,KZ,54.483,65.767,158
37144099999,PROHLADNAYA,26/09/2012,07/04/2020,null,RS,43.75,44.05,199.94
36877099999,PRUDKY,12/03/1974,15/07/1990,null,KZ,43.167,76.05,992
35148099999,PSKOVSKIY,21/08/1974,15/10/1979,null,KZ,50.933,61.667,248
29313099999,PUDINO,27/01/1948,07/04/2020,null,RS,57.5333333,79.4305556,97
34098099999,PUGACEV,16/08/1949,07/04/2020,null,RS,52.0333333,48.8333333,38
37740099999,QABALA,02/01/1959,28/08/2017,null,AJ,40.9833333,47.8666666,682
51186099999,QINGHE/QINGGLI,29/03/1962,13/05/1997,null,CH,46.717,90.4,1463
51379099999,QITAI,22/08/1956,07/04/2020,null,CH,44.0166666,89.5666666,794
37603099999,RADIONOVKA,01/01/1959,28/09/1991,null,GG,41.483,43.867,2100
27972099999,RADISHCHEVO,29/02/2012,07/04/2020,null,RS,53.05,46.4333333,252.55
28710099999,RAEVSKY,06/01/1959,10/01/1993,null,RS,54.0833333,54.9166666,120
29923099999,REBRIHA,16/02/1953,25/12/2019,null,RS,53.0666666,82.3,219
34759099999,REMONTNOE,22/08/1949,31/03/2020,null,RS,46.5666666,43.6666666,106
28430099999,REVDA,21/08/1974,10/01/1993,null,RS,56.817,59.95,325
36020099999,RODINO,01/02/1948,24/07/2018,null,RS,52.4833333,80.1666666,158
28912099999,ROMANOVKA,26/09/1962,12/11/1962,null,RS,53.033,54.067,149
23220499999,ROSCHINO,06/07/2004,07/04/2020,null,RS,57.189567,65.3243,115.21
34056099999,RTISCEVO,07/01/1959,07/04/2020,null,RS,52.25,43.7833333,213
36034099999,RUBCOVSK,01/01/1948,07/04/2020,null,RS,51.5755556,81.2166666,219
34262099999,RUDNYA,09/06/1959,31/03/2020,null,RS,50.8333333,44.5666666,114
28895099999,RUSSKAJA POLIANA,03/07/1957,31/12/1994,null,RS,53.783,73.883,125
28966099999,RUZAEVKA,10/01/1959,07/04/2020,null,KZ,52.8166666,66.9666666,227
36927099999,RYBACJE,31/12/1960,07/10/1998,null,KG,42.467,76.183,1660
37403099999,SACHKHERE,02/01/1959,28/09/1991,null,GG,42.35,43.4166666,455
28552099999,SADRINSK,05/02/1948,07/04/2020,null,RS,56.0666666,63.65,89
37556099999,SAGAREDZO,01/01/1959,30/05/1998,null,GG,41.7333333,45.3333333,806
36723099999,SAGAT,03/09/1974,14/03/1975,null,KZ,46.717,80.75,427
35519099999,SAGIZ,15/01/1973,15/07/1990,null,KZ,48.2,54.933,73
35742099999,SAKSAULSKI,03/11/1960,13/07/1990,null,KZ,47.083,61.217,79
35925099999,SAM,13/07/1957,07/04/2020,null,KZ,45.4,56.1166666,88
27995099999,SAMARA (BEZENCHUK),25/02/2009,07/04/2020,null,RS,52.9833333,49.4333333,46
28807099999,SAMARA (SNYSLJAEVKA),01/10/1996,24/11/2013,null,RS,53.25,50.45,40
36418099999,SAMARSKOE,18/01/1959,07/04/2020,null,KZ,49.033,83.383,524
28334099999,SAMARY,14/03/1953,07/04/2020,null,RS,57.35,58.2166666,244
37385099999,SAMTREDIA,01/01/1959,30/05/1998,null,GG,42.1833333,42.3666666,26
27480099999,SANCURSK,01/01/1959,20/07/1963,null,RS,56.9833333,47.3166666,103
27760099999,SARANSK AIRPORT,08/01/1959,07/04/2020,null,RS,54.118056,45.2025,216
27760099999,SARANSK AIRPORT,08/01/1959,07/04/2020,null,RS,54.118056,45.2025,216
28418099999,SARAPUL,26/09/1962,07/04/2020,null,RS,56.4666666,53.7333333,133
28598099999,SARGATSKOE,23/02/1953,29/03/2016,null,RS,55.6,73.4833333,81
36786099999,SARKAND,01/01/1959,07/04/2020,null,KZ,45.417,79.9,1113
28916099999,SARLYK,09/04/1962,07/04/2020,null,RS,52.9333333,54.75,190
28867099999,SARYKOL,23/05/1953,07/04/2020,null,KZ,53.3166666,65.55,216
36839099999,SARYOZEK,11/01/1959,07/04/2020,null,KZ,44.367,77.9,948
35883099999,SARYSHAGAN WEST,04/01/1959,04/11/1960,null,KZ,46.333,72.033,538
28456099999,SATROVO,29/11/1963,14/11/1991,null,RS,56.5166666,64.65,114
28404199999,SAVALI-IN-KIROV,03/01/1955,30/12/1955,null,RS,56.533,50.633,108
28404099999,SAVALS,03/01/1955,30/12/1955,null,RS,56.533,50.633,107.9
37502099999,SAYIRME,02/01/1959,30/06/1977,null,GG,41.917,42.75,910
36012099999,SCERBAKTY,17/01/1959,07/04/2020,null,KZ,52.35,78.333,149
29401099999,SEDELNIKOVO,01/07/1961,31/12/1994,null,RS,56.95,75.3,90
29837099999,SELABOLIHA,05/07/1957,31/12/1994,null,RS,53.4,82.6,170
36152099999,SEMIJARKA,01/02/1948,07/04/2020,null,KZ,50.8666666,78.35,149
36177099999,SEMIPALATINSK,31/12/1932,07/04/2020,null,KZ,50.4166666,80.3,196
36186099999,SEMONAIHA,23/02/1953,23/01/1995,null,KZ,50.633,81.917,320
37708099999,SEMYONOVKA,22/01/1959,18/09/1991,null,AM,40.65,44.9,2097
